year,season,area_group,length,observations
2001,B season,NMFS_AREA > 519,36,1143
2001,B season,NMFS_AREA > 519,37,1153
2001,B season,NMFS_AREA > 519,38,1229
2001,B season,NMFS_AREA > 519,39,1634
2001,B season,NMFS_AREA > 519,40,2399
2001,B season,NMFS_AREA > 519,41,3447
2001,B season,NMFS_AREA > 519,42,4351
2001,B season,NMFS_AREA > 519,43,4859
2001,B season,NMFS_AREA > 519,44,5007
2001,B season,NMFS_AREA > 519,45,4692
2001,B season,NMFS_AREA > 519,46,4557
2001,B season,NMFS_AREA > 519,47,4192
2001,B season,NMFS_AREA > 519,48,3784
2001,B season,NMFS_AREA > 519,49,3165
2001,B season,NMFS_AREA > 519,50,2661
2001,B season,NMFS_AREA > 519,51,2009
2001,B season,NMFS_AREA > 519,52,1466
2001,B season,NMFS_AREA > 519,53,1060
2001,B season,NMFS_AREA > 519,54,751
2001,B season,NMFS_AREA > 519,55,529
2001,B season,NMFS_AREA > 519,56,445
2001,B season,NMFS_AREA > 519,57,297
2001,B season,NMFS_AREA > 519,58,204
2001,B season,NMFS_AREA > 519,59,139
2001,B season,NMFS_AREA > 519,60,120
2001,B season,NMFS_AREA > 519,61,83
2001,B season,NMFS_AREA > 519,62,64
2001,B season,NMFS_AREA > 519,63,48
2001,B season,NMFS_AREA > 519,64,28
2001,B season,NMFS_AREA > 519,65,101
2002,A season,NMFS_AREA < 520,20,11
2002,A season,NMFS_AREA < 520,21,43
2002,A season,NMFS_AREA < 520,22,71
2002,A season,NMFS_AREA < 520,23,158
2002,A season,NMFS_AREA < 520,24,194
2002,A season,NMFS_AREA < 520,25,256
2002,A season,NMFS_AREA < 520,26,260
2002,A season,NMFS_AREA < 520,27,267
2002,A season,NMFS_AREA < 520,28,219
2002,A season,NMFS_AREA < 520,29,269
2002,A season,NMFS_AREA < 520,30,336
2002,A season,NMFS_AREA < 520,31,487
2002,A season,NMFS_AREA < 520,32,707
2002,A season,NMFS_AREA < 520,33,895
2002,A season,NMFS_AREA < 520,34,1058
2002,A season,NMFS_AREA < 520,35,1296
2002,A season,NMFS_AREA < 520,36,1479
2002,A season,NMFS_AREA < 520,37,1664
2002,A season,NMFS_AREA < 520,38,1952
2002,A season,NMFS_AREA < 520,39,2214
2002,A season,NMFS_AREA < 520,40,2672
2002,A season,NMFS_AREA < 520,41,3257
2002,A season,NMFS_AREA < 520,42,4278
2002,A season,NMFS_AREA < 520,43,5296
2002,A season,NMFS_AREA < 520,44,6165
2002,A season,NMFS_AREA < 520,45,6603
2002,A season,NMFS_AREA < 520,46,6868
2002,A season,NMFS_AREA < 520,47,6761
2002,A season,NMFS_AREA < 520,48,6515
2002,A season,NMFS_AREA < 520,49,6104
2002,A season,NMFS_AREA < 520,50,5588
2002,A season,NMFS_AREA < 520,51,4754
2002,A season,NMFS_AREA < 520,52,4019
2002,A season,NMFS_AREA < 520,53,3085
2002,A season,NMFS_AREA < 520,54,2370
2002,A season,NMFS_AREA < 520,55,1754
2002,A season,NMFS_AREA < 520,56,1340
2002,A season,NMFS_AREA < 520,57,984
2002,A season,NMFS_AREA < 520,58,751
2002,A season,NMFS_AREA < 520,59,533
2002,A season,NMFS_AREA < 520,60,376
2002,A season,NMFS_AREA < 520,61,276
2002,A season,NMFS_AREA < 520,62,235
2002,A season,NMFS_AREA < 520,63,190
2002,A season,NMFS_AREA < 520,64,125
2002,A season,NMFS_AREA < 520,65,554
2002,A season,NMFS_AREA > 519,20,4
2002,A season,NMFS_AREA > 519,21,10
2002,A season,NMFS_AREA > 519,22,17
2002,A season,NMFS_AREA > 519,23,20
2002,A season,NMFS_AREA > 519,24,20
2002,A season,NMFS_AREA > 519,25,19
2002,A season,NMFS_AREA > 519,26,23
2002,A season,NMFS_AREA > 519,27,31
2002,A season,NMFS_AREA > 519,28,57
2002,A season,NMFS_AREA > 519,29,84
2002,A season,NMFS_AREA > 519,30,123
2002,A season,NMFS_AREA > 519,31,115
2002,A season,NMFS_AREA > 519,32,102
2002,A season,NMFS_AREA > 519,33,115
2002,A season,NMFS_AREA > 519,34,92
2002,A season,NMFS_AREA > 519,35,139
2002,A season,NMFS_AREA > 519,36,193
2002,A season,NMFS_AREA > 519,37,288
2002,A season,NMFS_AREA > 519,38,333
2002,A season,NMFS_AREA > 519,39,408
2002,A season,NMFS_AREA > 519,40,413
2002,A season,NMFS_AREA > 519,41,433
2002,A season,NMFS_AREA > 519,42,434
2002,A season,NMFS_AREA > 519,43,450
2002,A season,NMFS_AREA > 519,44,480
2002,A season,NMFS_AREA > 519,45,423
2002,A season,NMFS_AREA > 519,46,436
2002,A season,NMFS_AREA > 519,47,439
2002,A season,NMFS_AREA > 519,48,432
2002,A season,NMFS_AREA > 519,49,432
2002,A season,NMFS_AREA > 519,50,432
2002,A season,NMFS_AREA > 519,51,403
2002,A season,NMFS_AREA > 519,52,359
2002,A season,NMFS_AREA > 519,53,322
2002,A season,NMFS_AREA > 519,54,302
2002,A season,NMFS_AREA > 519,55,249
2002,A season,NMFS_AREA > 519,56,209
2002,A season,NMFS_AREA > 519,57,168
2002,A season,NMFS_AREA > 519,58,141
2002,A season,NMFS_AREA > 519,59,107
2002,A season,NMFS_AREA > 519,60,68
2002,A season,NMFS_AREA > 519,61,54
2002,A season,NMFS_AREA > 519,62,53
2002,A season,NMFS_AREA > 519,63,41
2002,A season,NMFS_AREA > 519,64,37
2002,A season,NMFS_AREA > 519,65,135
2002,B season,NMFS_AREA < 520,20,4
2002,B season,NMFS_AREA < 520,21,9
2002,B season,NMFS_AREA < 520,22,9
2002,B season,NMFS_AREA < 520,23,6
2002,B season,NMFS_AREA < 520,24,10
2002,B season,NMFS_AREA < 520,25,12
2002,B season,NMFS_AREA < 520,26,44
2002,B season,NMFS_AREA < 520,27,93
2002,B season,NMFS_AREA < 520,28,208
2002,B season,NMFS_AREA < 520,29,363
2002,B season,NMFS_AREA < 520,30,606
2002,B season,NMFS_AREA < 520,31,715
2002,B season,NMFS_AREA < 520,32,775
2002,B season,NMFS_AREA < 520,33,723
2002,B season,NMFS_AREA < 520,34,611
2002,B season,NMFS_AREA < 520,35,554
2002,B season,NMFS_AREA < 520,36,527
2002,B season,NMFS_AREA < 520,37,654
2002,B season,NMFS_AREA < 520,38,842
2002,B season,NMFS_AREA < 520,39,1091
2002,B season,NMFS_AREA < 520,40,1406
2002,B season,NMFS_AREA < 520,41,1755
2002,B season,NMFS_AREA < 520,42,2286
2002,B season,NMFS_AREA < 520,43,2802
2002,B season,NMFS_AREA < 520,44,3468
2002,B season,NMFS_AREA < 520,45,4128
2002,B season,NMFS_AREA < 520,46,4823
2002,B season,NMFS_AREA < 520,47,5440
2002,B season,NMFS_AREA < 520,48,5845
2002,B season,NMFS_AREA < 520,49,6104
2002,B season,NMFS_AREA < 520,50,6223
2002,B season,NMFS_AREA < 520,51,6049
2002,B season,NMFS_AREA < 520,52,5842
2002,B season,NMFS_AREA < 520,53,5262
2002,B season,NMFS_AREA < 520,54,4653
2002,B season,NMFS_AREA < 520,55,3944
2002,B season,NMFS_AREA < 520,56,3315
2002,B season,NMFS_AREA < 520,57,2670
2002,B season,NMFS_AREA < 520,58,2146
2002,B season,NMFS_AREA < 520,59,1652
2002,B season,NMFS_AREA < 520,60,1266
2002,B season,NMFS_AREA < 520,61,1020
2002,B season,NMFS_AREA < 520,62,698
2002,B season,NMFS_AREA < 520,63,550
2002,B season,NMFS_AREA < 520,64,393
2002,B season,NMFS_AREA < 520,65,708
2002,B season,NMFS_AREA > 519,20,9
2002,B season,NMFS_AREA > 519,21,5
2002,B season,NMFS_AREA > 519,22,7
2002,B season,NMFS_AREA > 519,23,25
2002,B season,NMFS_AREA > 519,24,50
2002,B season,NMFS_AREA > 519,25,69
2002,B season,NMFS_AREA > 519,26,146
2002,B season,NMFS_AREA > 519,27,170
2002,B season,NMFS_AREA > 519,28,201
2002,B season,NMFS_AREA > 519,29,177
2002,B season,NMFS_AREA > 519,30,212
2002,B season,NMFS_AREA > 519,31,273
2002,B season,NMFS_AREA > 519,32,355
2002,B season,NMFS_AREA > 519,33,473
2002,B season,NMFS_AREA > 519,34,594
2002,B season,NMFS_AREA > 519,35,741
2002,B season,NMFS_AREA > 519,36,817
2002,B season,NMFS_AREA > 519,37,986
2002,B season,NMFS_AREA > 519,38,1337
2002,B season,NMFS_AREA > 519,39,1903
2002,B season,NMFS_AREA > 519,40,2477
2002,B season,NMFS_AREA > 519,41,2936
2002,B season,NMFS_AREA > 519,42,3354
2002,B season,NMFS_AREA > 519,43,3500
2002,B season,NMFS_AREA > 519,44,3741
2002,B season,NMFS_AREA > 519,45,3965
2002,B season,NMFS_AREA > 519,46,3971
2002,B season,NMFS_AREA > 519,47,3855
2002,B season,NMFS_AREA > 519,48,3451
2002,B season,NMFS_AREA > 519,49,2981
2002,B season,NMFS_AREA > 519,50,2389
2002,B season,NMFS_AREA > 519,51,1911
2002,B season,NMFS_AREA > 519,52,1393
2002,B season,NMFS_AREA > 519,53,1043
2002,B season,NMFS_AREA > 519,54,731
2002,B season,NMFS_AREA > 519,55,560
2002,B season,NMFS_AREA > 519,56,376
2002,B season,NMFS_AREA > 519,57,290
2002,B season,NMFS_AREA > 519,58,208
2002,B season,NMFS_AREA > 519,59,147
2002,B season,NMFS_AREA > 519,60,104
2002,B season,NMFS_AREA > 519,61,62
2002,B season,NMFS_AREA > 519,62,49
2002,B season,NMFS_AREA > 519,63,36
2002,B season,NMFS_AREA > 519,64,28
2002,B season,NMFS_AREA > 519,65,114
2003,A season,NMFS_AREA < 520,22,2
2003,A season,NMFS_AREA < 520,23,2
2003,A season,NMFS_AREA < 520,24,3
2003,A season,NMFS_AREA < 520,25,10
2003,A season,NMFS_AREA < 520,26,17
2003,A season,NMFS_AREA < 520,27,47
2003,A season,NMFS_AREA < 520,28,52
2003,A season,NMFS_AREA < 520,29,91
2003,A season,NMFS_AREA < 520,30,128
2003,A season,NMFS_AREA < 520,31,137
2003,A season,NMFS_AREA < 520,32,230
2003,A season,NMFS_AREA < 520,33,419
2003,A season,NMFS_AREA < 520,34,809
2003,A season,NMFS_AREA < 520,35,1254
2003,A season,NMFS_AREA < 520,36,1719
2003,A season,NMFS_AREA < 520,37,1894
2003,A season,NMFS_AREA < 520,38,2060
2003,A season,NMFS_AREA < 520,39,2038
2003,A season,NMFS_AREA < 520,40,2296
2003,A season,NMFS_AREA < 520,41,2804
2003,A season,NMFS_AREA < 520,42,3598
2003,A season,NMFS_AREA < 520,43,4515
2003,A season,NMFS_AREA < 520,44,5185
2003,A season,NMFS_AREA < 520,45,5729
2003,A season,NMFS_AREA < 520,46,6006
2003,A season,NMFS_AREA < 520,47,6125
2003,A season,NMFS_AREA < 520,48,5798
2003,A season,NMFS_AREA < 520,49,5439
2003,A season,NMFS_AREA < 520,50,4799
2003,A season,NMFS_AREA < 520,51,4022
2003,A season,NMFS_AREA < 520,52,3365
2003,A season,NMFS_AREA < 520,53,2702
2003,A season,NMFS_AREA < 520,54,2017
2003,A season,NMFS_AREA < 520,55,1564
2003,A season,NMFS_AREA < 520,56,1141
2003,A season,NMFS_AREA < 520,57,793
2003,A season,NMFS_AREA < 520,58,623
2003,A season,NMFS_AREA < 520,59,426
2003,A season,NMFS_AREA < 520,60,369
2003,A season,NMFS_AREA < 520,61,228
2003,A season,NMFS_AREA < 520,62,192
2003,A season,NMFS_AREA < 520,63,131
2003,A season,NMFS_AREA < 520,64,107
2003,A season,NMFS_AREA < 520,65,328
2003,A season,NMFS_AREA > 519,21,1
2003,A season,NMFS_AREA > 519,22,2
2003,A season,NMFS_AREA > 519,23,2
2003,A season,NMFS_AREA > 519,24,1
2003,A season,NMFS_AREA > 519,25,4
2003,A season,NMFS_AREA > 519,26,5
2003,A season,NMFS_AREA > 519,27,16
2003,A season,NMFS_AREA > 519,28,34
2003,A season,NMFS_AREA > 519,29,51
2003,A season,NMFS_AREA > 519,30,132
2003,A season,NMFS_AREA > 519,31,228
2003,A season,NMFS_AREA > 519,32,284
2003,A season,NMFS_AREA > 519,33,388
2003,A season,NMFS_AREA > 519,34,562
2003,A season,NMFS_AREA > 519,35,819
2003,A season,NMFS_AREA > 519,36,1198
2003,A season,NMFS_AREA > 519,37,1516
2003,A season,NMFS_AREA > 519,38,1617
2003,A season,NMFS_AREA > 519,39,1686
2003,A season,NMFS_AREA > 519,40,1706
2003,A season,NMFS_AREA > 519,41,1790
2003,A season,NMFS_AREA > 519,42,1912
2003,A season,NMFS_AREA > 519,43,2000
2003,A season,NMFS_AREA > 519,44,1890
2003,A season,NMFS_AREA > 519,45,1757
2003,A season,NMFS_AREA > 519,46,1654
2003,A season,NMFS_AREA > 519,47,1476
2003,A season,NMFS_AREA > 519,48,1398
2003,A season,NMFS_AREA > 519,49,1241
2003,A season,NMFS_AREA > 519,50,1116
2003,A season,NMFS_AREA > 519,51,934
2003,A season,NMFS_AREA > 519,52,808
2003,A season,NMFS_AREA > 519,53,674
2003,A season,NMFS_AREA > 519,54,525
2003,A season,NMFS_AREA > 519,55,418
2003,A season,NMFS_AREA > 519,56,359
2003,A season,NMFS_AREA > 519,57,255
2003,A season,NMFS_AREA > 519,58,200
2003,A season,NMFS_AREA > 519,59,192
2003,A season,NMFS_AREA > 519,60,129
2003,A season,NMFS_AREA > 519,61,92
2003,A season,NMFS_AREA > 519,62,76
2003,A season,NMFS_AREA > 519,63,58
2003,A season,NMFS_AREA > 519,64,42
2003,A season,NMFS_AREA > 519,65,168
2003,B season,NMFS_AREA < 520,20,1
2003,B season,NMFS_AREA < 520,21,1
2003,B season,NMFS_AREA < 520,22,3
2003,B season,NMFS_AREA < 520,23,5
2003,B season,NMFS_AREA < 520,24,6
2003,B season,NMFS_AREA < 520,25,4
2003,B season,NMFS_AREA < 520,26,7
2003,B season,NMFS_AREA < 520,27,3
2003,B season,NMFS_AREA < 520,28,5
2003,B season,NMFS_AREA < 520,29,1
2003,B season,NMFS_AREA < 520,30,8
2003,B season,NMFS_AREA < 520,31,26
2003,B season,NMFS_AREA < 520,32,22
2003,B season,NMFS_AREA < 520,33,62
2003,B season,NMFS_AREA < 520,34,136
2003,B season,NMFS_AREA < 520,35,324
2003,B season,NMFS_AREA < 520,36,723
2003,B season,NMFS_AREA < 520,37,1513
2003,B season,NMFS_AREA < 520,38,2678
2003,B season,NMFS_AREA < 520,39,3837
2003,B season,NMFS_AREA < 520,40,4490
2003,B season,NMFS_AREA < 520,41,4646
2003,B season,NMFS_AREA < 520,42,4396
2003,B season,NMFS_AREA < 520,43,3688
2003,B season,NMFS_AREA < 520,44,2986
2003,B season,NMFS_AREA < 520,45,2708
2003,B season,NMFS_AREA < 520,46,2592
2003,B season,NMFS_AREA < 520,47,2748
2003,B season,NMFS_AREA < 520,48,2954
2003,B season,NMFS_AREA < 520,49,3016
2003,B season,NMFS_AREA < 520,50,3146
2003,B season,NMFS_AREA < 520,51,2952
2003,B season,NMFS_AREA < 520,52,2795
2003,B season,NMFS_AREA < 520,53,2462
2003,B season,NMFS_AREA < 520,54,2116
2003,B season,NMFS_AREA < 520,55,1874
2003,B season,NMFS_AREA < 520,56,1521
2003,B season,NMFS_AREA < 520,57,1341
2003,B season,NMFS_AREA < 520,58,1064
2003,B season,NMFS_AREA < 520,59,899
2003,B season,NMFS_AREA < 520,60,708
2003,B season,NMFS_AREA < 520,61,550
2003,B season,NMFS_AREA < 520,62,402
2003,B season,NMFS_AREA < 520,63,329
2003,B season,NMFS_AREA < 520,64,243
2003,B season,NMFS_AREA < 520,65,490
2003,B season,NMFS_AREA > 519,20,2
2003,B season,NMFS_AREA > 519,21,5
2003,B season,NMFS_AREA > 519,22,6
2003,B season,NMFS_AREA > 519,23,5
2003,B season,NMFS_AREA > 519,24,19
2003,B season,NMFS_AREA > 519,25,26
2003,B season,NMFS_AREA > 519,26,65
2003,B season,NMFS_AREA > 519,27,85
2003,B season,NMFS_AREA > 519,28,153
2003,B season,NMFS_AREA > 519,29,180
2003,B season,NMFS_AREA > 519,30,227
2003,B season,NMFS_AREA > 519,31,252
2003,B season,NMFS_AREA > 519,32,387
2003,B season,NMFS_AREA > 519,33,552
2003,B season,NMFS_AREA > 519,34,804
2003,B season,NMFS_AREA > 519,35,1002
2003,B season,NMFS_AREA > 519,36,1207
2003,B season,NMFS_AREA > 519,37,1441
2003,B season,NMFS_AREA > 519,38,1744
2003,B season,NMFS_AREA > 519,39,2411
2003,B season,NMFS_AREA > 519,40,3193
2003,B season,NMFS_AREA > 519,41,3871
2003,B season,NMFS_AREA > 519,42,4455
2003,B season,NMFS_AREA > 519,43,4822
2003,B season,NMFS_AREA > 519,44,5056
2003,B season,NMFS_AREA > 519,45,5375
2003,B season,NMFS_AREA > 519,46,5475
2003,B season,NMFS_AREA > 519,47,5285
2003,B season,NMFS_AREA > 519,48,4954
2003,B season,NMFS_AREA > 519,49,4313
2003,B season,NMFS_AREA > 519,50,3583
2003,B season,NMFS_AREA > 519,51,2839
2003,B season,NMFS_AREA > 519,52,2126
2003,B season,NMFS_AREA > 519,53,1469
2003,B season,NMFS_AREA > 519,54,1083
2003,B season,NMFS_AREA > 519,55,749
2003,B season,NMFS_AREA > 519,56,503
2003,B season,NMFS_AREA > 519,57,356
2003,B season,NMFS_AREA > 519,58,224
2003,B season,NMFS_AREA > 519,59,175
2003,B season,NMFS_AREA > 519,60,128
2003,B season,NMFS_AREA > 519,61,79
2003,B season,NMFS_AREA > 519,62,70
2003,B season,NMFS_AREA > 519,63,54
2003,B season,NMFS_AREA > 519,64,36
2003,B season,NMFS_AREA > 519,65,156
2004,A season,NMFS_AREA < 520,22,2
2004,A season,NMFS_AREA < 520,23,3
2004,A season,NMFS_AREA < 520,24,13
2004,A season,NMFS_AREA < 520,25,16
2004,A season,NMFS_AREA < 520,26,31
2004,A season,NMFS_AREA < 520,27,46
2004,A season,NMFS_AREA < 520,28,50
2004,A season,NMFS_AREA < 520,29,53
2004,A season,NMFS_AREA < 520,30,70
2004,A season,NMFS_AREA < 520,31,67
2004,A season,NMFS_AREA < 520,32,69
2004,A season,NMFS_AREA < 520,33,72
2004,A season,NMFS_AREA < 520,34,98
2004,A season,NMFS_AREA < 520,35,218
2004,A season,NMFS_AREA < 520,36,508
2004,A season,NMFS_AREA < 520,37,983
2004,A season,NMFS_AREA < 520,38,1738
2004,A season,NMFS_AREA < 520,39,2775
2004,A season,NMFS_AREA < 520,40,4060
2004,A season,NMFS_AREA < 520,41,5391
2004,A season,NMFS_AREA < 520,42,6358
2004,A season,NMFS_AREA < 520,43,6999
2004,A season,NMFS_AREA < 520,44,7176
2004,A season,NMFS_AREA < 520,45,7134
2004,A season,NMFS_AREA < 520,46,7122
2004,A season,NMFS_AREA < 520,47,6660
2004,A season,NMFS_AREA < 520,48,6350
2004,A season,NMFS_AREA < 520,49,5816
2004,A season,NMFS_AREA < 520,50,5226
2004,A season,NMFS_AREA < 520,51,4441
2004,A season,NMFS_AREA < 520,52,3890
2004,A season,NMFS_AREA < 520,53,3278
2004,A season,NMFS_AREA < 520,54,2590
2004,A season,NMFS_AREA < 520,55,2069
2004,A season,NMFS_AREA < 520,56,1588
2004,A season,NMFS_AREA < 520,57,1234
2004,A season,NMFS_AREA < 520,58,941
2004,A season,NMFS_AREA < 520,59,695
2004,A season,NMFS_AREA < 520,60,506
2004,A season,NMFS_AREA < 520,61,408
2004,A season,NMFS_AREA < 520,62,278
2004,A season,NMFS_AREA < 520,63,270
2004,A season,NMFS_AREA < 520,64,193
2004,A season,NMFS_AREA < 520,65,650
2004,A season,NMFS_AREA > 519,20,2
2004,A season,NMFS_AREA > 519,22,1
2004,A season,NMFS_AREA > 519,23,2
2004,A season,NMFS_AREA > 519,25,1
2004,A season,NMFS_AREA > 519,26,1
2004,A season,NMFS_AREA > 519,27,3
2004,A season,NMFS_AREA > 519,28,7
2004,A season,NMFS_AREA > 519,29,8
2004,A season,NMFS_AREA > 519,30,24
2004,A season,NMFS_AREA > 519,31,22
2004,A season,NMFS_AREA > 519,32,31
2004,A season,NMFS_AREA > 519,33,51
2004,A season,NMFS_AREA > 519,34,83
2004,A season,NMFS_AREA > 519,35,186
2004,A season,NMFS_AREA > 519,36,313
2004,A season,NMFS_AREA > 519,37,479
2004,A season,NMFS_AREA > 519,38,631
2004,A season,NMFS_AREA > 519,39,838
2004,A season,NMFS_AREA > 519,40,959
2004,A season,NMFS_AREA > 519,41,1033
2004,A season,NMFS_AREA > 519,42,1032
2004,A season,NMFS_AREA > 519,43,955
2004,A season,NMFS_AREA > 519,44,890
2004,A season,NMFS_AREA > 519,45,797
2004,A season,NMFS_AREA > 519,46,739
2004,A season,NMFS_AREA > 519,47,709
2004,A season,NMFS_AREA > 519,48,656
2004,A season,NMFS_AREA > 519,49,577
2004,A season,NMFS_AREA > 519,50,505
2004,A season,NMFS_AREA > 519,51,451
2004,A season,NMFS_AREA > 519,52,400
2004,A season,NMFS_AREA > 519,53,321
2004,A season,NMFS_AREA > 519,54,265
2004,A season,NMFS_AREA > 519,55,222
2004,A season,NMFS_AREA > 519,56,172
2004,A season,NMFS_AREA > 519,57,131
2004,A season,NMFS_AREA > 519,58,116
2004,A season,NMFS_AREA > 519,59,80
2004,A season,NMFS_AREA > 519,60,57
2004,A season,NMFS_AREA > 519,61,58
2004,A season,NMFS_AREA > 519,62,35
2004,A season,NMFS_AREA > 519,63,28
2004,A season,NMFS_AREA > 519,64,27
2004,A season,NMFS_AREA > 519,65,95
2004,B season,NMFS_AREA < 520,21,1
2004,B season,NMFS_AREA < 520,23,1
2004,B season,NMFS_AREA < 520,25,1
2004,B season,NMFS_AREA < 520,26,1
2004,B season,NMFS_AREA < 520,27,2
2004,B season,NMFS_AREA < 520,28,10
2004,B season,NMFS_AREA < 520,29,19
2004,B season,NMFS_AREA < 520,30,48
2004,B season,NMFS_AREA < 520,31,84
2004,B season,NMFS_AREA < 520,32,114
2004,B season,NMFS_AREA < 520,33,124
2004,B season,NMFS_AREA < 520,34,142
2004,B season,NMFS_AREA < 520,35,114
2004,B season,NMFS_AREA < 520,36,115
2004,B season,NMFS_AREA < 520,37,142
2004,B season,NMFS_AREA < 520,38,230
2004,B season,NMFS_AREA < 520,39,508
2004,B season,NMFS_AREA < 520,40,1229
2004,B season,NMFS_AREA < 520,41,2412
2004,B season,NMFS_AREA < 520,42,4170
2004,B season,NMFS_AREA < 520,43,5911
2004,B season,NMFS_AREA < 520,44,7243
2004,B season,NMFS_AREA < 520,45,7818
2004,B season,NMFS_AREA < 520,46,7876
2004,B season,NMFS_AREA < 520,47,7178
2004,B season,NMFS_AREA < 520,48,6043
2004,B season,NMFS_AREA < 520,49,4930
2004,B season,NMFS_AREA < 520,50,4145
2004,B season,NMFS_AREA < 520,51,3483
2004,B season,NMFS_AREA < 520,52,2974
2004,B season,NMFS_AREA < 520,53,2590
2004,B season,NMFS_AREA < 520,54,2174
2004,B season,NMFS_AREA < 520,55,1783
2004,B season,NMFS_AREA < 520,56,1506
2004,B season,NMFS_AREA < 520,57,1206
2004,B season,NMFS_AREA < 520,58,853
2004,B season,NMFS_AREA < 520,59,709
2004,B season,NMFS_AREA < 520,60,541
2004,B season,NMFS_AREA < 520,61,393
2004,B season,NMFS_AREA < 520,62,295
2004,B season,NMFS_AREA < 520,63,226
2004,B season,NMFS_AREA < 520,64,156
2004,B season,NMFS_AREA < 520,65,323
2004,B season,NMFS_AREA > 519,20,23
2004,B season,NMFS_AREA > 519,21,23
2004,B season,NMFS_AREA > 519,22,25
2004,B season,NMFS_AREA > 519,23,13
2004,B season,NMFS_AREA > 519,24,14
2004,B season,NMFS_AREA > 519,25,38
2004,B season,NMFS_AREA > 519,26,47
2004,B season,NMFS_AREA > 519,27,77
2004,B season,NMFS_AREA > 519,28,106
2004,B season,NMFS_AREA > 519,29,98
2004,B season,NMFS_AREA > 519,30,139
2004,B season,NMFS_AREA > 519,31,307
2004,B season,NMFS_AREA > 519,32,473
2004,B season,NMFS_AREA > 519,33,812
2004,B season,NMFS_AREA > 519,34,1243
2004,B season,NMFS_AREA > 519,35,1636
2004,B season,NMFS_AREA > 519,36,2181
2004,B season,NMFS_AREA > 519,37,2774
2004,B season,NMFS_AREA > 519,38,3644
2004,B season,NMFS_AREA > 519,39,4392
2004,B season,NMFS_AREA > 519,40,4960
2004,B season,NMFS_AREA > 519,41,5048
2004,B season,NMFS_AREA > 519,42,4854
2004,B season,NMFS_AREA > 519,43,4377
2004,B season,NMFS_AREA > 519,44,3691
2004,B season,NMFS_AREA > 519,45,3147
2004,B season,NMFS_AREA > 519,46,2636
2004,B season,NMFS_AREA > 519,47,2164
2004,B season,NMFS_AREA > 519,48,1733
2004,B season,NMFS_AREA > 519,49,1440
2004,B season,NMFS_AREA > 519,50,1149
2004,B season,NMFS_AREA > 519,51,892
2004,B season,NMFS_AREA > 519,52,695
2004,B season,NMFS_AREA > 519,53,517
2004,B season,NMFS_AREA > 519,54,383
2004,B season,NMFS_AREA > 519,55,271
2004,B season,NMFS_AREA > 519,56,189
2004,B season,NMFS_AREA > 519,57,134
2004,B season,NMFS_AREA > 519,58,85
2004,B season,NMFS_AREA > 519,59,55
2004,B season,NMFS_AREA > 519,60,45
2004,B season,NMFS_AREA > 519,61,34
2004,B season,NMFS_AREA > 519,62,25
2004,B season,NMFS_AREA > 519,63,13
2004,B season,NMFS_AREA > 519,64,12
2004,B season,NMFS_AREA > 519,65,64
2005,A season,NMFS_AREA < 520,20,1
2005,A season,NMFS_AREA < 520,24,4
2005,A season,NMFS_AREA < 520,25,2
2005,A season,NMFS_AREA < 520,26,6
2005,A season,NMFS_AREA < 520,27,4
2005,A season,NMFS_AREA < 520,28,16
2005,A season,NMFS_AREA < 520,29,21
2005,A season,NMFS_AREA < 520,30,19
2005,A season,NMFS_AREA < 520,31,17
2005,A season,NMFS_AREA < 520,32,11
2005,A season,NMFS_AREA < 520,33,17
2005,A season,NMFS_AREA < 520,34,51
2005,A season,NMFS_AREA < 520,35,143
2005,A season,NMFS_AREA < 520,36,290
2005,A season,NMFS_AREA < 520,37,843
2005,A season,NMFS_AREA < 520,38,1727
2005,A season,NMFS_AREA < 520,39,2997
2005,A season,NMFS_AREA < 520,40,4325
2005,A season,NMFS_AREA < 520,41,5319
